beach_id,beach_name,latitude,longitude,sunrise,sunset,weather_description,temperature,water_temperature,cloud_cover,wind_speed,wave_height
112,San Clemente City Beach,33.42782296,-117.6280388,6:20:00,16:49:00,Partly cloudy,55,64,47,2,1.3
112,San Clemente City Beach,33.42782296,-117.6280388,6:21:00,16:48:00,Clear,59,64,0,2,2
112,San Clemente State Beach,33.40365884,-117.6048362,7:10:00,17:58:00,Partly cloudy,61,67,45,8,2
112,San Clemente State Beach,33.40365884,-117.6048362,6:19:00,16:50:00,Clear,59,64,0,7,1.3
112,San Clemente State Beach,33.40365884,-117.6048362,6:23:00,16:47:00,Clear,59,63,0,11,1.6
112,San Clemente State Beach,33.40365884,-117.6048362,6:20:00,16:49:00,Partly cloudy,55,64,47,2,1.3
112,San Clemente State Beach,33.40365884,-117.6048362,6:21:00,16:48:00,Clear,59,64,0,2,2
112,San Onofre State Beach,33.37388206,-117.5662879,7:10:00,17:58:00,Partly cloudy,61,67,45,8,2
112,San Onofre State Beach,33.37388206,-117.5662879,6:19:00,16:50:00,Clear,59,64,0,7,1.3
112,San Onofre State Beach,33.37388206,-117.5662879,6:20:00,16:49:00,Partly cloudy,55,64,47,2,1.3
112,San Onofre State Beach,33.37388206,-117.5662879,6:21:00,16:48:00,Clear,59,64,0,2,2
112,"Del Mar Beach, Camp Pendleton",33.22066881,-117.4072513,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,"Del Mar Beach, Camp Pendleton",33.22066881,-117.4072513,6:18:00,16:49:00,Clear,60,64,0,4,2
112,"Del Mar Beach, Camp Pendleton",33.22066881,-117.4072513,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,"Del Mar Beach, Camp Pendleton",33.22066881,-117.4072513,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,"Del Mar Beach, Camp Pendleton",33.22066881,-117.4072513,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Harbor Beach,33.20826708,-117.3992667,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,Harbor Beach,33.20826708,-117.3992667,6:18:00,16:49:00,Clear,60,64,0,4,2
112,Harbor Beach,33.20826708,-117.3992667,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,Harbor Beach,33.20826708,-117.3992667,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,Harbor Beach,33.20826708,-117.3992667,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Oceanside City Beach,33.19538512,-117.3857032,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,Oceanside City Beach,33.19538512,-117.3857032,6:18:00,16:49:00,Clear,60,64,0,4,2
112,Oceanside City Beach,33.19538512,-117.3857032,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,Oceanside City Beach,33.19538512,-117.3857032,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,Oceanside City Beach,33.19538512,-117.3857032,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,"Buccaneer Beach, Oceanside",33.17851501,-117.3703371,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,"Buccaneer Beach, Oceanside",33.17851501,-117.3703371,6:18:00,16:49:00,Clear,60,64,0,4,2
112,"Buccaneer Beach, Oceanside",33.17851501,-117.3703371,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,"Buccaneer Beach, Oceanside",33.17851501,-117.3703371,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,"Buccaneer Beach, Oceanside",33.17851501,-117.3703371,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,South Oceanside Beach (Cassidy Street),33.17311454,-117.3655589,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,South Oceanside Beach (Cassidy Street),33.17311454,-117.3655589,6:18:00,16:49:00,Clear,60,64,0,4,2
112,South Oceanside Beach (Cassidy Street),33.17311454,-117.3655589,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,South Oceanside Beach (Cassidy Street),33.17311454,-117.3655589,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,South Oceanside Beach (Cassidy Street),33.17311454,-117.3655589,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Saint Malo Beach,33.16615726,-117.360099,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,Saint Malo Beach,33.16615726,-117.360099,6:18:00,16:49:00,Clear,60,64,0,4,2
112,Saint Malo Beach,33.16615726,-117.360099,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,Saint Malo Beach,33.16615726,-117.360099,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,Saint Malo Beach,33.16615726,-117.360099,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Carlsbad City Beach,33.15757212,-117.3532021,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,Carlsbad City Beach,33.15757212,-117.3532021,6:18:00,16:49:00,Clear,60,64,0,4,2
112,Carlsbad City Beach,33.15757212,-117.3532021,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,Carlsbad City Beach,33.15757212,-117.3532021,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,Carlsbad City Beach,33.15757212,-117.3532021,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Carlsbad State Beach,33.15031883,-117.3487623,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,Carlsbad State Beach,33.15031883,-117.3487623,6:18:00,16:49:00,Clear,60,64,0,4,2
112,Carlsbad State Beach,33.15031883,-117.3487623,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,Carlsbad State Beach,33.15031883,-117.3487623,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,Carlsbad State Beach,33.15031883,-117.3487623,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Terra Mar Point,33.12822917,-117.3335735,7:09:00,17:57:00,Patchy rain possible,62,68,70,11,2.6
112,Terra Mar Point,33.12822917,-117.3335735,6:18:00,16:49:00,Clear,60,64,0,4,2
112,Terra Mar Point,33.12822917,-117.3335735,6:21:00,16:47:00,Clear,59,63,0,10,2.6
112,Terra Mar Point,33.12822917,-117.3335735,6:19:00,16:48:00,Partly cloudy,56,64,53,2,2
112,Terra Mar Point,33.12822917,-117.3335735,6:20:00,16:48:00,Clear,59,64,0,5,3.3
112,Ponto Beach,33.10747125,-117.3218329,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Ponto Beach,33.10747125,-117.3218329,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Ponto Beach,33.10747125,-117.3218329,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Ponto Beach,33.10747125,-117.3218329,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Ponto Beach,33.10747125,-117.3218329,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,South Carlsbad State Beach,33.10359124,-117.3199447,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,South Carlsbad State Beach,33.10359124,-117.3199447,6:17:00,16:49:00,Clear,61,64,0,7,2
112,South Carlsbad State Beach,33.10359124,-117.3199447,6:21:00,16:47:00,Clear,60,59,0,11,3
112,South Carlsbad State Beach,33.10359124,-117.3199447,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,South Carlsbad State Beach,33.10359124,-117.3199447,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Grandview,33.07705649,-117.3110183,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Grandview,33.07705649,-117.3110183,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Grandview,33.07705649,-117.3110183,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Grandview,33.07705649,-117.3110183,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Grandview,33.07705649,-117.3110183,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Beacon's Beach,33.07691959,-117.3099082,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Beacon's Beach,33.07691959,-117.3099082,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Beacon's Beach,33.07691959,-117.3099082,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Beacon's Beach,33.07691959,-117.3099082,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Beacon's Beach,33.07691959,-117.3099082,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Stone Steps Beach,33.05364974,-117.3011103,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Stone Steps Beach,33.05364974,-117.3011103,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Stone Steps Beach,33.05364974,-117.3011103,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Stone Steps Beach,33.05364974,-117.3011103,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Stone Steps Beach,33.05364974,-117.3011103,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Moonlight Beach,33.0493509,-117.298868,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Moonlight Beach,33.0493509,-117.298868,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Moonlight Beach,33.0493509,-117.298868,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Moonlight Beach,33.0493509,-117.298868,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Moonlight Beach,33.0493509,-117.298868,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,D Street Viewpoint,33.04570416,-117.2974281,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,D Street Viewpoint,33.04570416,-117.2974281,6:17:00,16:49:00,Clear,61,64,0,7,2
112,D Street Viewpoint,33.04570416,-117.2974281,6:21:00,16:47:00,Clear,60,59,0,11,3
112,D Street Viewpoint,33.04570416,-117.2974281,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,D Street Viewpoint,33.04570416,-117.2974281,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Boneyard Beach,33.04566009,-117.2974694,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Boneyard Beach,33.04566009,-117.2974694,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Boneyard Beach,33.04566009,-117.2974694,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Boneyard Beach,33.04566009,-117.2974694,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Boneyard Beach,33.04566009,-117.2974694,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Swamis,33.03502813,-117.2929205,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Swamis,33.03502813,-117.2929205,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Swamis,33.03502813,-117.2929205,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Swamis,33.03502813,-117.2929205,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Swamis,33.03502813,-117.2929205,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,San Elijo State Beach,33.02257902,-117.2842516,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,San Elijo State Beach,33.02257902,-117.2842516,6:17:00,16:49:00,Clear,61,64,0,7,2
112,San Elijo State Beach,33.02257902,-117.2842516,6:21:00,16:47:00,Clear,60,59,0,11,3
112,San Elijo State Beach,33.02257902,-117.2842516,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,San Elijo State Beach,33.02257902,-117.2842516,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Cardiff State Beach,33.01050606,-117.27963,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Cardiff State Beach,33.01050606,-117.27963,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Cardiff State Beach,33.01050606,-117.27963,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Cardiff State Beach,33.01050606,-117.27963,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Cardiff State Beach,33.01050606,-117.27963,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Tide Beach Park,32.99686572,-117.2764543,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Tide Beach Park,32.99686572,-117.2764543,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Tide Beach Park,32.99686572,-117.2764543,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Tide Beach Park,32.99686572,-117.2764543,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Tide Beach Park,32.99686572,-117.2764543,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Fletcher Cove Park,32.99089067,-117.2752956,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Fletcher Cove Park,32.99089067,-117.2752956,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Fletcher Cove Park,32.99089067,-117.2752956,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Fletcher Cove Park,32.99089067,-117.2752956,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Fletcher Cove Park,32.99089067,-117.2752956,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Seascape Surf,32.98567586,-117.2729118,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Seascape Surf,32.98567586,-117.2729118,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Seascape Surf,32.98567586,-117.2729118,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Seascape Surf,32.98567586,-117.2729118,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Seascape Surf,32.98567586,-117.2729118,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Del Mar City Beach,32.97695929,-117.269502,7:09:00,17:57:00,Overcast,63,68,100,15,2.6
112,Del Mar City Beach,32.97695929,-117.269502,6:17:00,16:49:00,Clear,61,64,0,7,2
112,Del Mar City Beach,32.97695929,-117.269502,6:21:00,16:47:00,Clear,60,59,0,11,3
112,Del Mar City Beach,32.97695929,-117.269502,6:18:00,16:49:00,Partly cloudy,58,64,43,5,2.3
112,Del Mar City Beach,32.97695929,-117.269502,6:19:00,16:48:00,Partly cloudy,60,60,0,6,3.9
112,Torrey Pines State Beach,32.93778126,-117.2617343,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,Torrey Pines State Beach,32.93778126,-117.2617343,6:17:00,16:49:00,Clear,60,64,0,4,2
112,Torrey Pines State Beach,32.93778126,-117.2617343,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Torrey Pines State Beach,32.93778126,-117.2617343,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Torrey Pines State Beach,32.93778126,-117.2617343,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Black's Beach,32.89147257,-117.2559886,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,Black's Beach,32.89147257,-117.2559886,6:17:00,16:49:00,Clear,60,64,0,4,2
112,Black's Beach,32.89147257,-117.2559886,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Black's Beach,32.89147257,-117.2559886,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Black's Beach,32.89147257,-117.2559886,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,La Jolla Shores,32.88563453,-117.2535424,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,La Jolla Shores,32.88563453,-117.2535424,6:17:00,16:49:00,Clear,60,64,0,4,2
112,La Jolla Shores,32.88563453,-117.2535424,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,La Jolla Shores,32.88563453,-117.2535424,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,La Jolla Shores,32.88563453,-117.2535424,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,La Jolla Strand Park,32.86158261,-117.2560868,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,La Jolla Strand Park,32.86158261,-117.2560868,6:17:00,16:49:00,Clear,60,64,0,4,2
112,La Jolla Strand Park,32.86158261,-117.2560868,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,La Jolla Strand Park,32.86158261,-117.2560868,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,La Jolla Strand Park,32.86158261,-117.2560868,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,La Jolla Cove,32.85038249,-117.2730244,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,La Jolla Cove,32.85038249,-117.2730244,6:17:00,16:49:00,Clear,60,64,0,4,2
112,La Jolla Cove,32.85038249,-117.2730244,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,La Jolla Cove,32.85038249,-117.2730244,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,La Jolla Cove,32.85038249,-117.2730244,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Children's Pool Beach,32.84769091,-117.2781184,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,Children's Pool Beach,32.84769091,-117.2781184,6:17:00,16:49:00,Clear,60,64,0,4,2
112,Children's Pool Beach,32.84769091,-117.2781184,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Children's Pool Beach,32.84769091,-117.2781184,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Children's Pool Beach,32.84769091,-117.2781184,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Marine Street Beach,32.83785649,-117.2816841,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,Marine Street Beach,32.83785649,-117.2816841,6:17:00,16:49:00,Clear,60,64,0,4,2
112,Marine Street Beach,32.83785649,-117.2816841,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Marine Street Beach,32.83785649,-117.2816841,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Marine Street Beach,32.83785649,-117.2816841,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Windansea Beach,32.83123002,-117.2813634,7:08:00,17:57:00,Patchy rain possible,62,67,71,11,2.6
112,Windansea Beach,32.83123002,-117.2813634,6:17:00,16:49:00,Clear,60,64,0,4,2
112,Windansea Beach,32.83123002,-117.2813634,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Windansea Beach,32.83123002,-117.2813634,6:18:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Windansea Beach,32.83123002,-117.2813634,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Tourmaline Surfing Park,32.80545903,-117.2625367,7:08:00,17:57:00,Patchy rain possible,62,67,76,11,2.6
112,Tourmaline Surfing Park,32.80545903,-117.2625367,6:16:00,16:49:00,Clear,60,64,0,4,2
112,Tourmaline Surfing Park,32.80545903,-117.2625367,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Tourmaline Surfing Park,32.80545903,-117.2625367,6:17:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Tourmaline Surfing Park,32.80545903,-117.2625367,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Pacific Beach,32.79393428,-117.2568115,7:08:00,17:57:00,Patchy rain possible,62,67,76,11,2.6
112,Pacific Beach,32.79393428,-117.2568115,6:16:00,16:49:00,Clear,60,64,0,4,2
112,Pacific Beach,32.79393428,-117.2568115,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Pacific Beach,32.79393428,-117.2568115,6:17:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Pacific Beach,32.79393428,-117.2568115,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Mission Beach,32.77304026,-117.25171,7:08:00,17:57:00,Patchy rain possible,62,67,76,11,2.6
112,Mission Beach,32.77304026,-117.25171,6:16:00,16:49:00,Clear,60,64,0,4,2
112,Mission Beach,32.77304026,-117.25171,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Mission Beach,32.77304026,-117.25171,6:17:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Mission Beach,32.77304026,-117.25171,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Ocean Beach City Beach,32.74163262,-117.2544577,7:08:00,17:57:00,Patchy rain possible,62,67,76,11,2.6
112,Ocean Beach City Beach,32.74163262,-117.2544577,6:16:00,16:49:00,Clear,60,64,0,4,2
112,Ocean Beach City Beach,32.74163262,-117.2544577,6:20:00,16:47:00,Clear,60,59,0,7,2.6
112,Ocean Beach City Beach,32.74163262,-117.2544577,6:17:00,16:49:00,Partly cloudy,58,63,55,6,2
112,Ocean Beach City Beach,32.74163262,-117.2544577,6:18:00,16:48:00,Partly cloudy,59,60,1,8,3.6
112,Coronado Municipal Beach,32.68946424,-117.1868348,7:07:00,17:57:00,Patchy rain possible,62,67,76,12,3
112,Coronado Municipal Beach,32.68946424,-117.1868348,6:16:00,16:49:00,Clear,61,63,0,5,2.3
112,Coronado Municipal Beach,32.68946424,-117.1868348,6:20:00,16:47:00,Clear,61,58,0,6,3.3
112,Coronado Municipal Beach,32.68946424,-117.1868348,6:17:00,16:49:00,Cloudy,58,63,72,6,2.3
112,Coronado Municipal Beach,32.68946424,-117.1868348,6:18:00,16:48:00,Partly cloudy,60,59,2,11,4.6
112,Silver Strand State Beach,32.63466425,-117.1419929,7:07:00,17:57:00,Patchy rain possible,62,67,73,12,3
112,Silver Strand State Beach,32.63466425,-117.1419929,6:16:00,16:49:00,Clear,61,63,0,5,2.3
112,Silver Strand State Beach,32.63466425,-117.1419929,6:19:00,16:47:00,Clear,61,58,0,6,3.3
112,Silver Strand State Beach,32.63466425,-117.1419929,6:16:00,16:48:00,Cloudy,58,63,72,6,2.3
112,Silver Strand State Beach,32.63466425,-117.1419929,6:17:00,16:48:00,Partly cloudy,60,59,2,11,4.6
112,Imperial Beach,32.57583119,-117.1265769,7:07:00,17:57:00,Patchy rain possible,62,67,73,12,3
112,Imperial Beach,32.57583119,-117.1265769,6:16:00,16:49:00,Clear,61,63,0,5,2.3
112,Imperial Beach,32.57583119,-117.1265769,6:19:00,16:47:00,Clear,61,58,0,6,3.3
112,Imperial Beach,32.57583119,-117.1265769,6:16:00,16:48:00,Cloudy,58,63,72,6,2.3
112,Imperial Beach,32.57583119,-117.1265769,6:17:00,16:48:00,Partly cloudy,60,59,2,11,4.6